Country,country code,yr,year,ta,Yv,p,ms,yd,d,r,t,g,hd
Japan,6,38,2018,236236,4.95481E+12,104.9814383,252.6477015,2.71317E+12,5974.95,0.619339775,748,78,53.634252
Germany,7,1,1981,55471,8.00472E+11,55.4871751,11.91188,1.93491E+11,6588.79,3.831204788,16,72,81.582755
Germany,7,2,1982,50885,7.76576E+11,58.39528409,13.21933,2.00715E+11,6588.79,3.896466005,13,72,80.82108695
Germany,7,3,1983,52120,7.70684E+11,60.31848291,14.5215,2.18262E+11,6588.79,3.955298262,47,72,80.05941889
Germany,7,4,1984,48930,7.25111E+11,61.76962199,15.76015,2.12158E+11,6588.79,3.992556653,159,72,79.29775084
Germany,7,5,1985,45738,7.32535E+11,63.04592491,17.0976,2.32512E+11,6588.79,4.201389282,39,73,78.53608278
Germany,7,6,1986,64811,1.04626E+12,62.96433541,18.33149,2.48986E+11,6588.79,5.807474154,96,73,77.77441472
Germany,7,7,1987,72300,1.29818E+12,63.12168716,19.76879,2.79034E+11,6588.79,7.211283017,166,73,77.01274667
Germany,7,8,1988,77543,1.40123E+12,63.92593571,21.37466,2.96589E+11,6588.79,7.924430716,358,72,76.25107861
Germany,7,9,1989,78812,1.39897E+12,65.70343458,23.34109,2.96042E+11,6588.79,8.63039383,324,71,75.48941056
Germany,7,10,1990,71374,1.77167E+12,67.47510889,25.92023,3.20979E+11,6588.79,8.795127743,349,74,74.7277425
Germany,7,11,1991,72019,1.86895E+12,70.20585139,28.40112,2.70105E+11,6588.79,9.455253365,339,76,73.96607445
Germany,7,12,1992,84422,2.13157E+12,73.75614678,30.63949,2.88208E+11,6588.79,10.11537899,237,77,73.20440639
Germany,7,13,1993,83340,2.07132E+12,77.05642092,32.77438,2.79296E+11,6588.79,10.77550461,42,77,72.44273833
Germany,7,14,1994,85352,2.20507E+12,79.13159455,34.3281,3.27276E+11,6588.79,11.43563023,107,77,71.68107028
Germany,7,15,1995,89040,2.58579E+12,80.48170658,35.40318,3.60282E+11,6588.79,12.09575585,179,77,61.061591
Germany,7,16,1996,99853,2.49724E+12,81.64847119,37.31175,3.92897E+11,6588.79,12.75588147,213,78,64.273023
Germany,7,17,1997,105979,2.21199E+12,83.23193667,38.84209,4.15868E+11,6588.79,13.4160071,193,80,66.148382
Germany,7,18,1998,93993,2.23899E+12,83.99033385,40.85061,4.21351E+11,6588.79,14.07613272,61,80,68.120054
Germany,7,19,1999,85033,2.1942E+12,84.4820411,42.76321,4.5882E+11,6588.79,14.73625834,112,81,70.546934
Germany,7,20,2000,83881,1.94315E+12,85.69880906,45.20986,4.68395E+11,6588.79,15.39638396,180,84,71.0496
Germany,7,21,2001,80011,1.94411E+12,87.39895083,48.87485,4.85441E+11,6588.79,16.05650958,234,84,69.950381
Germany,7,22,2002,64891,2.06862E+12,88.64072002,52.42364,5.14938E+11,6588.79,16.71663521,184,83,69.873346
Germany,7,23,2003,76868,2.49613E+12,89.55746696,56.44278,6.07699E+11,6588.79,17.37676083,196,84,70.230651
Germany,7,24,2004,116679,2.80919E+12,91.04925561,59.63414,7.09149E+11,6588.79,18.03688645,108,85,68.914308
Germany,7,25,2005,120243,2.8458E+12,92.45770533,64.15334,8.20382E+11,6588.79,18.69701207,146,86,67.853569
Germany,7,26,2006,156808,2.9922E+12,93.9161593,69.68994,9.4026E+11,6588.79,19.35713769,167,86,65.025073
Germany,7,27,2007,184195,3.42123E+12,96.07467364,77.42722,1.21674E+12,6588.79,20.01726331,149,88,61.259027
Germany,7,28,2008,204344,3.73003E+12,98.59988283,85.48515,1.1989E+12,6588.79,20.67738894,534,87,59.556488
Germany,7,29,2009,191616,3.39779E+12,98.90824177,88.74383,1.34189E+12,6588.79,21.33751456,672,87,61.924252
Germany,7,30,2010,227720,3.39635E+12,100,87.74624,1.67562E+12,6588.79,21.99764018,663,87,59.245827
Germany,7,31,2011,240235,3.74441E+12,102.0751745,88.61709,1.82305E+12,6588.79,22.6577658,645,87,57.047179
Germany,7,32,2012,254783,3.52734E+12,104.1253451,91.03355,1.82764E+12,6588.79,23.31789142,611,87,56.594702
Germany,7,33,2013,252003,3.73274E+12,105.6921411,92.73474,1.85672E+12,6588.79,23.97801705,694,87,55.667206
Germany,7,34,2014,239106,3.88392E+12,106.6505552,94.3144,2.03913E+12,6588.79,24.63814267,860,88,54.207957
Germany,7,35,2015,248314,3.35624E+12,107.1991876,100,2.10359E+12,6588.79,25.29826829,884,88,53.592318
Germany,7,36,2016,265928,3.4675E+12,107.7263381,104.8844,2.2948E+12,6588.79,25.95839391,1025,88,53.280336
Germany,7,37,2017,269380,3.6826E+12,109.3524635,109.8652,2.65275E+12,6588.79,26.61851953,1000,89,53.023749
Germany,7,38,2018,274087,3.96377E+12,111.2466315,113.9996,2.71317E+12,6588.79,27.27864515,748,89,53.399317
Malasia,8,1,1981,26458,25004557094,45.42614906,119.8679,1.93491E+11,8268.74,3.757835543,16,54,9.498104093
Malasia,8,2,1982,26552,26804401816,48.06945126,95.76022438,2.00715E+11,8268.74,4.048627933,13,55,11.17801686
Malasia,8,3,1983,25796,30346788438,49.85005692,99.15067287,2.18262E+11,8268.74,4.350629294,47,55,12.85792962
Malasia,8,4,1984,22993,33943505718,51.79284953,102.1045883,2.12158E+11,8268.74,4.848259654,159,55,14.53784238
Malasia,8,5,1985,23265,31200161095,51.97229041,115.1361817,2.32512E+11,8268.74,4.981289749,39,55,16.21775515
Malasia,8,6,1986,26209,27734562640,52.35532767,140.761656,2.48986E+11,8268.74,4.885190123,96,55,17.89766791
Malasia,8,7,1987,28480,32181695507,52.50716226,127.0267004,2.79034E+11,8268.74,5.144190668,166,56,19.57758068
Malasia,8,8,1988,29635,35271880250,53.84951808,121.079463,2.96589E+11,8268.74,5.314331719,358,58,21.25749344
Malasia,8,9,1989,33120,38848567631,55.36441321,129.4818165,2.96042E+11,8268.74,5.989829601,324,58,22.9374062
Malasia,8,10,1990,34278,44024178343,56.81374339,64.37710466,3.20979E+11,8268.74,6.471093858,349,58,24.61731897
Malasia,8,11,1991,30617,49143148094,59.28987571,66.30879784,2.70105E+11,8268.74,8.269775278,339,60,26.29723173
Malasia,8,12,1992,35201,59167550163,62.11635944,102.223026,2.88208E+11,8268.74,10.17439464,237,63,27.97714449
Malasia,8,13,1993,35334,66894837030,64.31315752,113.0343101,2.79296E+11,8268.74,11.84621844,42,64,29.65705726
Malasia,8,14,1994,40762,74478356958,66.7088037,111.0389796,3.27276E+11,8268.74,11.95528734,107,66,31.33697002
Malasia,8,15,1995,50039,88705342903,69.01064107,115.6298517,3.60282E+11,8268.74,12.94802057,179,67,33.01688279
Malasia,8,16,1996,53370,1.00855E+11,71.41811832,120.1252503,3.92897E+11,8268.74,14.08345911,213,69,34.69679555
Malasia,8,17,1997,60401,1.00005E+11,73.31963614,125.5068716,4.15868E+11,8268.74,12.90821605,193,70,36.37670831
Malasia,8,18,1998,47496,72167498981,77.18383172,125.1518911,4.21351E+11,8268.74,10.51361427,61,71,38.05662108
Malasia,8,19,1999,52613,79148421053,79.3021893,132.1210371,4.5882E+11,8268.74,11.33037588,112,71,39.73653384
Malasia,8,20,2000,60513,93789736842,80.51927191,122.6987503,4.68395E+11,8268.74,11.82673816,180,72,41.4164466
Malasia,8,21,2001,57869,92783947368,81.66005666,138.4607025,4.85441E+11,8268.74,12.41747741,234,73,43.09635937
Malasia,8,22,2002,63748,1.00846E+11,83.13636633,133.1044669,5.14938E+11,8268.74,12.79218925,184,74,44.77627213
Malasia,8,23,2003,70750,1.10202E+11,84.04228364,132.3112718,6.07699E+11,8268.74,12.25875899,196,75,46.4561849
Malasia,8,24,2004,84390,1.24749E+11,85.23675238,131.7113689,7.09149E+11,8268.74,11.92538596,108,76,48.13609766
Malasia,8,25,2005,96276,1.43534E+11,87.77260621,124.9641219,8.20382E+11,8268.74,11.64481319,146,77,49.81601042
Malasia,8,26,2006,107286,1.62691E+11,90.9405264,129.3382262,9.4026E+11,8268.74,12.35136932,167,78,53.219645
Malasia,8,27,2007,112741,1.93548E+11,92.78421205,125.2023784,1.21674E+12,8268.74,12.02842146,149,78,51.389132
Malasia,8,28,2008,115794,2.30814E+11,97.83239896,119.5902405,1.1989E+12,8268.74,13.04177367,534,78,48.724829
Malasia,8,29,2009,135343,2.02258E+11,98.40306356,139.1656209,1.34189E+12,8268.74,13.73392728,672,79,57.792036
Malasia,8,30,2010,179077,2.55017E+11,100,129.6446486,1.67562E+12,8268.74,14.19577097,663,79,58.748007
Malasia,8,31,2011,208196,2.97952E+11,103.1744709,133.8905966,1.82305E+12,8268.74,15.25177149,645,80,59.753213
Malasia,8,32,2012,195853,3.14443E+11,104.8908515,136.8038681,1.82764E+12,8268.74,17.30031674,611,80,62.832712
Malasia,8,33,2013,242649,3.23277E+11,107.0988169,140.092354,1.85672E+12,8268.74,18.59712667,694,80,67.069893
Malasia,8,34,2014,262026,3.38062E+11,110.4649225,137.1023286,2.03913E+12,8268.74,18.6471524,860,82,67.886309
Malasia,8,35,2015,272941,3.01355E+11,112.7895351,132.8127793,2.10359E+12,8268.74,16.42605048,884,81,69.741644
Malasia,8,36,2016,301961,3.01255E+11,115.1474754,128.5841865,2.2948E+12,8268.74,16.19827449,1025,81,69.13988
Malasia,8,37,2017,322126,3.19112E+11,119.6050658,122.5342056,2.65275E+12,8268.74,15.14299824,1000,81,66.192041
Malasia,8,38,2018,319172,3.58715E+11,120.6632228,125.1045236,2.71317E+12,8268.74,16.94851585,748,82,67.990856
Bangladesh,9,1,1981,192509,20249694002,15.28353531,14.07289652,1.93491E+11,1209.15,0.481384958,16,24,7.272485298
Bangladesh,9,2,1982,205410,18525399202,17.14932324,14.05757322,2.00715E+11,1209.15,0.427488101,13,24,7.311684639
Bangladesh,9,3,1983,213832,17609048822,19.01511117,17.50570638,2.18262E+11,1209.15,0.410267068,47,25,7.350883981
Bangladesh,9,4,1984,247543,18920840000,20.8808991,21.10455984,2.12158E+11,1209.15,0.448158602,159,25,7.390083322
Bangladesh,9,5,1985,272350,22278423077,22.74668703,19.5926034,2.32512E+11,1209.15,0.441826412,39,25,7.429282664
Bangladesh,9,6,1986,204260,21774033333,24.28000283,20.19791158,2.48986E+11,1209.15,0.41473591,96,26,7.468482005
Bangladesh,9,7,1987,185296,24298032258,26.67757932,20.81079179,2.79034E+11,1209.15,0.418790624,166,27,7.507681346
Bangladesh,9,8,1988,200617,26579005760,28.65512584,21.48480884,2.96589E+11,1209.15,0.438564722,358,30,7.546880688
Bangladesh,9,9,1989,213451,28781714764,30.38746567,22.87819044,2.96042E+11,1209.15,0.502804462,324,30,7.586080029
Bangladesh,9,10,1990,225566,31598341234,32.24922014,22.44663913,3.20979E+11,1209.15,0.506337963,349,30,7.625279371
Bangladesh,9,11,1991,251260,30957483950,34.29942049,24.00871146,2.70105E+11,1209.15,0.621442764,339,31,7.664478712
Bangladesh,9,12,1992,246589,31708874594,35.54588781,24.86765011,2.88208E+11,1209.15,0.665406386,237,32,7.703678054
Bangladesh,9,13,1993,277565,33166519418,36.61753185,26.20495003,2.79296E+11,1209.15,0.770669831,42,32,7.742877395
Bangladesh,9,14,1994,282271,33768660883,38.56329232,28.95216408,3.27276E+11,1209.15,0.780213519,107,35,7.782076737
Bangladesh,9,15,1995,318474,37939748769,42.53446758,28.82791574,3.60282E+11,1209.15,0.805075237,179,36,7.821276078
Bangladesh,9,16,1996,322355,46438484108,43.54556676,25.63388009,3.92897E+11,1209.15,0.847801852,213,35,7.86047542
Bangladesh,9,17,1997,355371,48244309133,45.85592081,25.93687865,4.15868E+11,1209.15,0.827330493,193,35,7.899674761
Bangladesh,9,18,1998,339757,49984559471,49.70884439,26.23250616,4.21351E+11,1209.15,0.879624598,61,36,7.938874103
Bangladesh,9,19,1999,414359,51270569884,52.74441235,27.88515952,4.5882E+11,1209.15,0.877153458,112,37,7.978073444
Bangladesh,9,20,2000,414437,53369787319,53.90914412,30.55398926,4.68395E+11,1209.15,0.861913473,180,38,8.017272786
Bangladesh,9,21,2001,431312,53991289844,54.9911943,40.26714767,4.85441E+11,1209.15,0.845533643,234,38,8.056472127
Bangladesh,9,22,2002,435867,54724081491,56.82381156,42.74017724,5.14938E+11,1209.15,0.8397305,184,40,8.095671469
Bangladesh,9,23,2003,454611,60158929188,60.04498736,43.98857718,6.07699E+11,1209.15,0.801087741,196,40,8.13487081
Bangladesh,9,24,2004,477446,65108544250,64.60092262,45.62299436,7.09149E+11,1209.15,0.761459292,108,41,7.7430319
Bangladesh,9,25,2005,456371,69442943089,69.15310297,47.42106815,8.20382E+11,1209.15,0.685554267,146,42,8.2787001
Bangladesh,9,26,2006,484401,71819083684,73.83149099,50.47599856,9.4026E+11,1209.15,0.657259295,167,44,8.4311419
Bangladesh,9,27,2007,480240,79611888213,80.55531378,50.28191176,1.21674E+12,1209.15,0.600342771,149,47,7.678886
Bangladesh,9,28,2008,541884,91631278239,87.72630342,51.18762707,1.1989E+12,1209.15,0.634202294,534,48,7.8170962
Bangladesh,9,29,2009,468899,1.02478E+11,92.48411524,54.88171559,1.34189E+12,1209.15,0.701128636,672,48,8.2554855
Bangladesh,9,30,2010,431962,1.15279E+11,100,58.74590161,1.67562E+12,1209.15,0.656515106,663,50,9.0990945
Bangladesh,9,31,2011,463543,1.28638E+11,111.3951652,59.81176831,1.82305E+12,1209.15,0.629385788,645,51,9.0816319
Bangladesh,9,32,2012,487397,1.33356E+11,118.3211643,60.74246083,1.82764E+12,1209.15,0.652766895,611,51,8.7659827
Bangladesh,9,33,2013,524923,1.4999E+11,127.2312288,61.3999143,1.85672E+12,1209.15,0.750261438,694,51,8.4960905
Bangladesh,9,34,2014,942562,1.72885E+11,136.1267769,63.3375541,2.03913E+12,1209.15,0.786043373,860,51,9.213216533
Bangladesh,9,35,2015,1133879,1.95079E+11,144.5588509,64.50655207,2.10359E+12,1209.15,0.823021026,884,51,8.984056733
Bangladesh,9,36,2016,1380409,2.21415E+11,152.5291403,65.84828156,2.2948E+12,1209.15,0.856339327,1025,51,8.754896933
Bangladesh,9,37,2017,2156557,2.49711E+11,161.2264589,65.68610263,2.65275E+12,1209.15,0.809591732,1000,50,8.5259028
Bangladesh,9,38,2018,2256675,2.74039E+11,170.1642434,64.30484386,2.71317E+12,1209.15,0.819367187,748,50,8.296246
Thailand,10,1,1981,3233,34846107862,36.49017667,42.37007335,1.93491E+11,2474.77,0.396807831,16,38,12.24141907
Thailand,10,2,1982,3233,36589797857,38.40922421,47.21198089,2.00715E+11,2474.77,0.411090619,13,38,12.24141907
Thailand,10,3,1983,3233,40042826244,39.84055802,53.39631589,2.18262E+11,2474.77,0.439080317,47,38,12.24141907
Thailand,10,4,1984,3233,41797592963,40.18513838,59.56150765,2.12158E+11,2474.77,0.480663558,159,39,12.24141907
Thailand,10,5,1985,3233,38900692712,41.16233294,62.08992764,2.32512E+11,2474.77,0.455421829,39,41,12.24141907
Thailand,10,6,1986,3233,43096746122,41.92040974,65.76239297,2.48986E+11,2474.77,0.479519738,96,41,12.24141907
Thailand,10,7,1987,4259,50535438696,42.95436035,68.48047615,2.79034E+11,2474.77,0.503891559,166,42,12.24141907
Thailand,10,8,1988,5285,61667199835,44.61357163,67.32175385,2.96589E+11,2474.77,0.550215493,358,43,12.24141907
Thailand,10,9,1989,6311,72250877410,47.00283588,71.35034343,2.96042E+11,2474.77,0.631292146,324,43,12.24141907
Thailand,10,10,1990,7337,85343063966,49.75907971,76.16468239,3.20979E+11,2474.77,0.684118962,349,44,12.24141907
Thailand,10,11,1991,8363,98234695722,52.60024981,79.21595061,2.70105E+11,2474.77,0.8912731,339,48,12.24141907
Thailand,10,12,1992,9389,1.11453E+11,54.77745082,81.02340215,2.88208E+11,2474.77,1.020391833,237,51,14.56021735
Thailand,10,13,1993,10415,1.28889E+11,56.59178499,83.63293569,2.79296E+11,2474.77,1.204334915,42,52,16.87901564
Thailand,10,14,1994,11441,1.46683E+11,59.44839624,81.88888002,3.27276E+11,2474.77,1.247467297,107,52,19.19781393
Thailand,10,15,1995,12467,1.69279E+11,62.90721202,84.33570099,3.60282E+11,2474.77,1.301499016,179,54,21.51661221
Thailand,10,16,1996,13493,1.83035E+11,66.55904207,84.82528641,3.92897E+11,2474.77,1.398161889,213,56,23.8354105
Thailand,10,17,1997,14519,1.50181E+11,70.30351898,99.86531884,4.15868E+11,2474.77,1.157789141,193,58,26.15420879
Thailand,10,18,1998,15545,1.13676E+11,75.92409462,110.1261073,4.21351E+11,2474.77,0.997581625,61,60,28.47300707
Thailand,10,19,1999,16571,1.26669E+11,76.14027061,112.2032846,4.5882E+11,2474.77,1.138621151,112,60,29.67064488
Thailand,10,20,2000,17597,1.26392E+11,77.35240025,111.2093171,4.68395E+11,2474.77,1.12040849,180,63,32.53117694
Thailand,10,21,2001,18623,1.20296E+11,78.61085331,122.7591351,4.85441E+11,2474.77,1.061994067,234,65,35.391709
Thailand,10,22,2002,19649,1.34301E+11,79.15901385,115.2105579,5.14938E+11,2474.77,1.131522925,184,64,38.25224106
Thailand,10,23,2003,25754,1.52281E+11,80.58731947,111.7932922,6.07699E+11,2474.77,1.122905017,196,63,42.235578
Thailand,10,24,2004,33442,1.72896E+11,82.8108439,107.4363536,7.09149E+11,2474.77,1.126647089,108,64,43.694443
Thailand,10,25,2005,41978,1.89319E+11,86.57076195,104.1041914,8.20382E+11,2474.77,1.096465247,146,65,45.078549
Thailand,10,26,2006,46623,2.21758E+11,90.58545884,102.0561876,9.4026E+11,2474.77,1.196004129,167,67,44.406453
Thailand,10,27,2007,50037,2.62942E+11,92.615969,100.3654242,1.21674E+12,2474.77,1.197876963,149,67,51.701921
Thailand,10,28,2008,58065,2.91383E+11,97.68066353,102.4456963,1.1989E+12,2474.77,1.305940345,534,69,52.429249
Thailand,10,29,2009,67309,2.8171E+11,96.85456244,109.9220731,1.34189E+12,2474.77,1.411817814,672,68,57.870646
Thailand,10,30,2010,76617,3.41105E+11,100,108.9809213,1.67562E+12,2474.77,1.443105404,663,68,59.267922
Thailand,10,31,2011,92404,3.70819E+11,103.8087906,119.9257074,1.82305E+12,2474.77,1.530594085,645,70,66.189451
Thailand,10,32,2012,105141,3.97558E+11,106.9385213,121.1165476,1.82764E+12,2474.77,1.719173688,611,71,71.781237
Thailand,10,33,2013,117136,4.20333E+11,109.2750063,124.3692257,1.85672E+12,2474.77,1.907111534,694,71,76.597197
Thailand,10,34,2014,121362,4.07339E+11,111.3459226,127.0495811,2.03913E+12,2474.77,1.878997156,860,72,79.726274
Thailand,10,35,2015,129232.4727,4.01296E+11,110.3433361,127.7307619,2.10359E+12,2474.77,1.873174352,884,71,81.161713
Thailand,10,36,2016,138496.7636,4.1343E+11,110.5509468,125.3769395,2.2948E+12,2474.77,1.903744986,1025,72,79.382118
Thailand,10,37,2017,140087,4.56295E+11,111.2868092,124.0616649,2.65275E+12,2474.77,1.918736923,1000,72,78.141757
Thailand,10,38,2018,166293,5.06514E+11,112.4707868,122.8777277,2.71317E+12,2474.77,2.11665086,748,72,78.391388
Australia,11,1,1981,20940,1.76642E+11,30.02081165,39.35908559,1.93491E+11,8005.15,9.949870978,16,63,38.640998
Australia,11,2,1982,23395,1.9377E+11,33.42872008,37.71128726,2.00715E+11,8005.15,9.590717515,13,63,38.649387
Australia,11,3,1983,23436,1.7703E+11,36.78459938,39.64521535,2.18262E+11,8005.15,9.097983587,47,63,39.323321
Australia,11,4,1984,24546,1.93242E+11,38.24141519,39.26932486,2.12158E+11,8005.15,9.971384135,159,63,39.968668
Australia,11,5,1985,22047,1.80235E+11,40.81685744,42.04874603,2.32512E+11,8005.15,8.638028629,39,64,42.658061
Australia,11,6,1986,33264,1.82037E+11,44.51092612,41.5969874,2.48986E+11,8005.15,8.429846996,96,64,43.441393
Australia,11,7,1987,32883,1.89062E+11,48.30905307,43.96170943,2.79034E+11,8005.15,9.075536697,166,65,42.320892
Australia,11,8,1988,31462,2.35658E+11,51.7950052,45.72677677,2.96589E+11,8005.15,10.87350006,358,66,42.326282
Australia,11,9,1989,30443,2.99272E+11,55.69719043,52.79482826,2.96042E+11,8005.15,12.83057312,324,66,44.691342
Australia,11,10,1990,30076,3.10781E+11,59.78147763,54.17595206,3.20979E+11,8005.15,13.66333001,349,66,45.174482
Australia,11,11,1991,22700,3.25316E+11,61.6805411,53.41122936,2.70105E+11,8005.15,17.7155443,339,68,47.044358
Australia,11,12,1992,26646,3.24884E+11,62.30489074,56.27152211,2.88208E+11,8005.15,19.0343444,237,70,46.989969
Australia,11,13,1993,28795,3.11549E+11,63.3975026,56.68293583,2.79296E+11,8005.15,20.73583646,42,71,48.173949
Australia,11,14,1994,33142,3.22214E+11,64.64620187,59.33551142,3.27276E+11,8005.15,22.93820024,107,72,51.560827
Australia,11,15,1995,36150,3.67216E+11,67.63787721,60.63941628,3.60282E+11,8005.15,24.03728351,179,73,54.289373
Australia,11,16,1996,48755,4.00303E+11,69.40686785,62.89606696,3.92897E+11,8005.15,27.72845296,213,73,56.717814
Australia,11,17,1997,50647,4.34568E+11,69.56295525,64.12824602,4.15868E+11,8005.15,26.95103522,193,74,60.104388
Australia,11,18,1998,57807,3.98899E+11,70.16129032,65.65562246,4.21351E+11,8005.15,25.91948148,61,75,63.746302
Australia,11,19,1999,73041,3.88608E+11,71.20187305,69.5504862,4.5882E+11,8005.15,27.77859178,112,76,68.31439
Australia,11,20,2000,53995,4.15223E+11,74.37565036,67.67535873,4.68395E+11,8005.15,26.05572251,180,77,70.844227
Australia,11,21,2001,52691,3.78376E+11,77.65348595,70.39762014,4.85441E+11,8005.15,24.40538789,234,78,74.837004
Australia,11,22,2002,50743,3.94649E+11,79.96878252,70.43690072,5.14938E+11,8005.15,26.41057784,184,78,82.510091
Australia,11,23,2003,58730,4.66488E+11,82.15400624,74.79537663,6.07699E+11,8005.15,30.21133418,196,78,91.898759
Australia,11,24,2004,81608,6.1249E+11,84.07908429,77.5209825,7.09149E+11,8005.15,33.3269964,108,78,98.073039
Australia,11,25,2005,96258,6.93408E+11,86.34235172,78.51806866,8.20382E+11,8005.15,33.67764267,146,79,102.63015
Australia,11,26,2006,109867,7.46054E+11,89.41207076,83.63053631,9.4026E+11,8005.15,34.11740548,167,79,107.39856
Australia,11,27,2007,135925,8.531E+11,91.49323621,90.67413698,1.21674E+12,8005.15,34.59918401,149,81,110.35033
Australia,11,28,2008,146209,1.054E+12,95.47346514,97.91784891,1.1989E+12,8005.15,36.49217748,534,80,107.96819
Australia,11,29,2009,149074,9.27805E+11,97.16441207,94.4157902,1.34189E+12,8005.15,37.75205827,672,80,113.00264
Australia,11,30,2010,169647,1.14614E+12,100,100.6992253,1.67562E+12,8005.15,41.94414917,663,81,111.84685
Australia,11,31,2011,192592,1.39665E+12,103.3038502,99.86516769,1.82305E+12,8005.15,48.14052415,645,81,109.55076
Australia,11,32,2012,202105,1.54615E+12,105.1248699,101.2808489,1.82764E+12,8005.15,55.32944327,611,81,109.99155
Australia,11,33,2013,218967,1.57618E+12,107.7003122,105.5212299,1.85672E+12,8005.15,56.57019448,694,80,112.15961
Australia,11,34,2014,239762,1.46748E+12,110.3798127,108.5461305,2.03913E+12,8005.15,55.01310063,860,81,115.9831
Australia,11,35,2015,263101,1.35169E+12,112.0447451,113.1954747,2.10359E+12,8005.15,48.19503701,884,81,120.96198
Australia,11,36,2016,293625,1.20885E+12,113.4755463,118.1157222,2.2948E+12,8005.15,49.95139361,1025,81,123.87593
Australia,11,37,2017,324243,1.32919E+12,115.6867846,116.3356655,2.65275E+12,8005.15,49.91083773,1000,82,123.06193
Australia,11,38,2018,346486,1.43288E+12,117.8980229,113.5443645,2.71317E+12,8005.15,51.09746447,748,82,122.32724
Singapore,12,1,1981,17950,14175228844,62.16259598,64.80956774,1.93491E+11,3589.42,4.098337186,16,65,14.32674904
Singapore,12,2,1982,19026,16084252378,64.59706151,67.10769484,2.00715E+11,3589.42,4.418234337,13,65,15.51473606
Singapore,12,3,1983,21252,17784112150,65.36990771,67.06868464,2.18262E+11,3589.42,4.779299235,47,65,16.70272309
Singapore,12,4,1984,19204,19749361098,67.07016935,64.98859345,2.12158E+11,3589.42,5.326835177,159,65,17.89071011
Singapore,12,5,1985,18485,19156532746,67.3921886,68.88416849,2.32512E+11,3589.42,5.621775789,39,66,19.07869713
Singapore,12,6,1986,24189,18586746057,66.45833278,75.70055291,2.48986E+11,3589.42,5.791649126,96,66,20.26668415
Singapore,12,7,1987,26380,20919215578,66.80611357,81.42789712,2.79034E+11,3589.42,6.154607112,166,67,21.45467117
Singapore,12,8,1988,27565,25371462488,67.8236944,78.76883458,2.96589E+11,3589.42,6.915578634,358,67,22.64265819
Singapore,12,9,1989,29377,30465364739,69.41446949,84.07643312,2.96042E+11,3589.42,8.319667053,324,70,23.83064521
Singapore,12,10,1990,32570,36144336769,71.81673309,87.73298644,3.20979E+11,3589.42,9.65692585,349,71,25.01863223
Singapore,12,11,1991,28363,45466164978,74.27696016,88.54026085,2.70105E+11,3589.42,13.16455867,339,70,22.199361
Singapore,12,12,1992,35039,52130263966,75.95790065,89.17548475,2.88208E+11,3589.42,15.91075119,237,73,22.543517
Singapore,12,13,1993,40223,60603478153,77.6968046,83.87193624,2.79296E+11,3589.42,18.87205388,42,73,24.576428
Singapore,12,14,1994,44157,73690847191,80.10550858,83.49666031,3.27276E+11,3589.42,20.54002574,107,74,28.908431
Singapore,12,15,1995,48632,87810991957,81.48375097,81.92615815,3.60282E+11,3589.42,22.87826205,179,74,31.541025
Singapore,12,16,1996,47136,96295886525,82.61081835,82.45198752,3.92897E+11,3589.42,25.12918243,213,75,34.200882
Singapore,12,17,1997,52004,1.00124E+11,84.26599729,83.03534673,4.15868E+11,3589.42,24.45658888,193,76,35.117352
Singapore,12,18,1998,54328,85728310229,84.04058382,112.0642008,4.21351E+11,3589.42,24.65303771,61,77,36.154059
Singapore,12,19,1999,53310,86284660767,84.05462686,119.2964223,4.5882E+11,3589.42,25.40208206,112,78,37.582947
Singapore,12,20,2000,46612,96074477958,85.19913477,103.1790881,4.68395E+11,3589.42,26.0687708,180,79,37.007856
Singapore,12,21,2001,42824,89794943350,86.0487388,112.4457378,4.85441E+11,3589.42,26.33578256,234,80,41.825993
Singapore,12,22,2002,44306,92537752709,85.71170579,108.8173612,5.14938E+11,3589.42,27.14768005,184,80,42.29439
Singapore,12,23,2003,48368,97645448284,86.14704009,114.5255144,6.07699E+11,3589.42,26.73845127,196,81,48.361166
Singapore,12,24,2004,60710,1.15035E+11,87.57943036,106.452094,7.09149E+11,3589.42,26.81085494,108,80,45.8667
Singapore,12,25,2005,68666,1.27808E+11,87.95173601,103.3256865,8.20382E+11,3589.42,26.49605938,146,78,43.182449
Singapore,12,26,2006,82574,1.4863E+11,88.79862484,111.0988454,9.4026E+11,3589.42,28.51410275,167,82,39.567444
Singapore,12,27,2007,92908,1.80942E+11,90.66772937,109.1166552,1.21674E+12,3589.42,27.43579564,149,84,38.731547
Singapore,12,28,2008,97851,1.93612E+11,96.67698861,121.7085685,1.1989E+12,3589.42,30.74873677,534,84,41.749409
Singapore,12,29,2009,95328,1.94152E+11,97.25387979,131.4503292,1.34189E+12,3589.42,33.27932418,672,84,45.304353
Singapore,12,30,2010,107487,2.39809E+11,100,123.2786032,1.67562E+12,3589.42,33.53541082,663,85,46.338906
Singapore,12,31,2011,119022,2.79351E+11,105.2477934,126.18065,1.82305E+12,3589.42,37.10555077,645,84,51.097155
Singapore,12,32,2012,131452,2.95087E+11,110.0635143,128.9127791,1.82764E+12,3589.42,42.76086331,611,84,56.005836
Singapore,12,33,2013,143025,3.07576E+11,112.6594769,128.8508362,1.85672E+12,3589.42,46.82957358,694,84,58.472685
